timestamp,day,hour,price_TL_per_MWh
2025-07-03 02:00:00,2025-07-03,2,1886.37
2025-07-03 03:00:00,2025-07-03,3,1317.19
2025-07-03 04:00:00,2025-07-03,4,1103.84
2025-07-03 05:00:00,2025-07-03,5,1403.9
2025-07-03 06:00:00,2025-07-03,6,1289.11
2025-07-03 07:00:00,2025-07-03,7,1654.9
2025-07-03 08:00:00,2025-07-03,8,1623.13
2025-07-03 09:00:00,2025-07-03,9,1797.63
2025-07-03 10:00:00,2025-07-03,10,1791.26
2025-07-03 11:00:00,2025-07-03,11,1839.57
2025-07-03 12:00:00,2025-07-03,12,1933.82
2025-07-03 13:00:00,2025-07-03,13,1693.25
2025-07-03 14:00:00,2025-07-03,14,2057.65
2025-07-03 15:00:00,2025-07-03,15,1988.92
2025-07-03 16:00:00,2025-07-03,16,1927.0
2025-07-03 17:00:00,2025-07-03,17,2275.22
2025-07-03 18:00:00,2025-07-03,18,2524.33
2025-07-03 19:00:00,2025-07-03,19,2314.42
2025-07-03 20:00:00,2025-07-03,20,2132.83
2025-07-03 21:00:00,2025-07-03,21,2585.4
2025-07-03 22:00:00,2025-07-03,22,1860.95
2025-07-03 23:00:00,2025-07-03,23,1806.85
2025-07-04 00:00:00,2025-07-04,0,1617.72
2025-07-04 01:00:00,2025-07-04,1,1617.26
2025-07-04 02:00:00,2025-07-04,2,1683.49
2025-07-04 03:00:00,2025-07-04,3,1293.62
2025-07-04 04:00:00,2025-07-04,4,1416.52
2025-07-04 05:00:00,2025-07-04,5,1188.48
2025-07-04 06:00:00,2025-07-04,6,1460.01
2025-07-04 07:00:00,2025-07-04,7,1685.48
2025-07-04 08:00:00,2025-07-04,8,1573.44
2025-07-04 09:00:00,2025-07-04,9,1880.71
2025-07-04 10:00:00,2025-07-04,10,2073.37
2025-07-04 11:00:00,2025-07-04,11,1944.11
2025-07-04 12:00:00,2025-07-04,12,1926.04
2025-07-04 13:00:00,2025-07-04,13,2323.73
2025-07-04 14:00:00,2025-07-04,14,2072.98
2025-07-04 15:00:00,2025-07-04,15,2056.98
2025-07-04 16:00:00,2025-07-04,16,2266.11
2025-07-04 17:00:00,2025-07-04,17,2531.82
2025-07-04 18:00:00,2025-07-04,18,2475.25
2025-07-04 19:00:00,2025-07-04,19,2447.18
2025-07-04 20:00:00,2025-07-04,20,2261.56
2025-07-04 21:00:00,2025-07-04,21,2092.54
2025-07-04 22:00:00,2025-07-04,22,1888.83
2025-07-04 23:00:00,2025-07-04,23,1687.75
2025-07-05 00:00:00,2025-07-05,0,1262.97
2025-07-05 01:00:00,2025-07-05,1,1406.29
2025-07-05 02:00:00,2025-07-05,2,1495.14
2025-07-05 03:00:00,2025-07-05,3,1328.08
2025-07-05 04:00:00,2025-07-05,4,1523.97
2025-07-05 05:00:00,2025-07-05,5,1230.94
2025-07-05 06:00:00,2025-07-05,6,1466.54
2025-07-05 07:00:00,2025-07-05,7,1388.67
2025-07-05 08:00:00,2025-07-05,8,1551.17
2025-07-05 09:00:00,2025-07-05,9,1604.41
2025-07-05 10:00:00,2025-07-05,10,1838.99
2025-07-05 11:00:00,2025-07-05,11,1577.59
2025-07-05 12:00:00,2025-07-05,12,1604.66
2025-07-05 13:00:00,2025-07-05,13,1876.4
2025-07-05 14:00:00,2025-07-05,14,1837.92
2025-07-05 15:00:00,2025-07-05,15,1636.93
2025-07-05 16:00:00,2025-07-05,16,2015.36
2025-07-05 17:00:00,2025-07-05,17,2203.99
2025-07-05 18:00:00,2025-07-05,18,2553.56
2025-07-05 19:00:00,2025-07-05,19,2626.09
2025-07-05 20:00:00,2025-07-05,20,2086.32
2025-07-05 21:00:00,2025-07-05,21,1896.36
2025-07-05 22:00:00,2025-07-05,22,1919.24
2025-07-05 23:00:00,2025-07-05,23,2268.83
2025-07-06 00:00:00,2025-07-06,0,1431.38
2025-07-06 01:00:00,2025-07-06,1,1458.25
2025-07-06 02:00:00,2025-07-06,2,1301.6
2025-07-06 03:00:00,2025-07-06,3,2482.51
2025-07-06 04:00:00,2025-07-06,4,1284.82
2025-07-06 05:00:00,2025-07-06,5,1147.14
2025-07-06 06:00:00,2025-07-06,6,1201.8
2025-07-06 07:00:00,2025-07-06,7,1257.07
2025-07-06 08:00:00,2025-07-06,8,1548.58
2025-07-06 09:00:00,2025-07-06,9,1654.83
2025-07-06 10:00:00,2025-07-06,10,1473.83
2025-07-06 11:00:00,2025-07-06,11,1814.05
2025-07-06 12:00:00,2025-07-06,12,1736.23
2025-07-06 13:00:00,2025-07-06,13,1733.76
2025-07-06 14:00:00,2025-07-06,14,1673.05
2025-07-06 15:00:00,2025-07-06,15,1916.12
2025-07-06 16:00:00,2025-07-06,16,2124.24
2025-07-06 17:00:00,2025-07-06,17,2242.61
2025-07-06 18:00:00,2025-07-06,18,2280.1
2025-07-06 19:00:00,2025-07-06,19,2363.92
2025-07-06 20:00:00,2025-07-06,20,2707.83
2025-07-06 21:00:00,2025-07-06,21,1986.5
2025-07-06 22:00:00,2025-07-06,22,2260.3
2025-07-06 23:00:00,2025-07-06,23,1571.51
2025-07-07 00:00:00,2025-07-07,0,1711.21
2025-07-07 01:00:00,2025-07-07,1,1592.68
2025-07-07 02:00:00,2025-07-07,2,1271.97
2025-07-07 03:00:00,2025-07-07,3,1437.7
2025-07-07 04:00:00,2025-07-07,4,1137.74
2025-07-07 05:00:00,2025-07-07,5,1260.84
2025-07-07 06:00:00,2025-07-07,6,1321.3
2025-07-07 07:00:00,2025-07-07,7,1710.9
2025-07-07 08:00:00,2025-07-07,8,1745.22
2025-07-07 09:00:00,2025-07-07,9,1700.46
2025-07-07 10:00:00,2025-07-07,10,1722.8
2025-07-07 11:00:00,2025-07-07,11,1660.98
2025-07-07 12:00:00,2025-07-07,12,1680.9
2025-07-07 13:00:00,2025-07-07,13,2099.27
2025-07-07 14:00:00,2025-07-07,14,2519.72
2025-07-07 15:00:00,2025-07-07,15,2172.97
2025-07-07 16:00:00,2025-07-07,16,2274.27
2025-07-07 17:00:00,2025-07-07,17,2435.04
2025-07-07 18:00:00,2025-07-07,18,2179.69
2025-07-07 19:00:00,2025-07-07,19,2547.12
2025-07-07 20:00:00,2025-07-07,20,2333.79
2025-07-07 21:00:00,2025-07-07,21,2483.32
2025-07-07 22:00:00,2025-07-07,22,1907.4
2025-07-07 23:00:00,2025-07-07,23,1827.95
2025-07-08 00:00:00,2025-07-08,0,1641.77
2025-07-08 01:00:00,2025-07-08,1,1754.39
2025-07-08 02:00:00,2025-07-08,2,1274.38
2025-07-08 03:00:00,2025-07-08,3,1431.72
2025-07-08 04:00:00,2025-07-08,4,1410.38
2025-07-08 05:00:00,2025-07-08,5,1133.2
2025-07-08 06:00:00,2025-07-08,6,1238.42
2025-07-08 07:00:00,2025-07-08,7,1631.86
2025-07-08 08:00:00,2025-07-08,8,1553.25
2025-07-08 09:00:00,2025-07-08,9,1750.06
2025-07-08 10:00:00,2025-07-08,10,1649.95
2025-07-08 11:00:00,2025-07-08,11,1877.42
2025-07-08 12:00:00,2025-07-08,12,1802.63
2025-07-08 13:00:00,2025-07-08,13,1772.28
2025-07-08 14:00:00,2025-07-08,14,1937.22
2025-07-08 15:00:00,2025-07-08,15,2071.6
2025-07-08 16:00:00,2025-07-08,16,2487.56
2025-07-08 17:00:00,2025-07-08,17,2487.1
2025-07-08 18:00:00,2025-07-08,18,2599.58
2025-07-08 19:00:00,2025-07-08,19,2596.73
2025-07-08 20:00:00,2025-07-08,20,2213.72
2025-07-08 21:00:00,2025-07-08,21,2810.67
2025-07-08 22:00:00,2025-07-08,22,1842.94
2025-07-08 23:00:00,2025-07-08,23,2316.73
2025-07-09 00:00:00,2025-07-09,0,1678.75
2025-07-09 01:00:00,2025-07-09,1,1593.15
2025-07-09 02:00:00,2025-07-09,2,1609.35
2025-07-09 03:00:00,2025-07-09,3,1590.91
2025-07-09 04:00:00,2025-07-09,4,1462.37
2025-07-09 05:00:00,2025-07-09,5,1429.44
2025-07-09 06:00:00,2025-07-09,6,1505.13
2025-07-09 07:00:00,2025-07-09,7,1727.06
2025-07-09 08:00:00,2025-07-09,8,1709.23
2025-07-09 09:00:00,2025-07-09,9,1655.36
2025-07-09 10:00:00,2025-07-09,10,2007.27
2025-07-09 11:00:00,2025-07-09,11,1738.51
2025-07-09 12:00:00,2025-07-09,12,1884.62
2025-07-09 13:00:00,2025-07-09,13,1967.69
2025-07-09 14:00:00,2025-07-09,14,2261.96
2025-07-09 15:00:00,2025-07-09,15,2037.64
2025-07-09 16:00:00,2025-07-09,16,2337.81
2025-07-09 17:00:00,2025-07-09,17,2610.8
2025-07-09 18:00:00,2025-07-09,18,2477.16
2025-07-09 19:00:00,2025-07-09,19,2585.15
2025-07-09 20:00:00,2025-07-09,20,2603.48
2025-07-09 21:00:00,2025-07-09,21,2192.92
2025-07-09 22:00:00,2025-07-09,22,2266.55
2025-07-09 23:00:00,2025-07-09,23,2071.32
2025-07-10 00:00:00,2025-07-10,0,1663.63
2025-07-10 01:00:00,2025-07-10,1,1500.04
2025-07-10 02:00:00,2025-07-10,2,1403.85
2025-07-10 03:00:00,2025-07-10,3,1330.42
2025-07-10 04:00:00,2025-07-10,4,1602.76
2025-07-10 05:00:00,2025-07-10,5,1442.11
2025-07-10 06:00:00,2025-07-10,6,1301.19
2025-07-10 07:00:00,2025-07-10,7,2187.76
2025-07-10 08:00:00,2025-07-10,8,1486.72
2025-07-10 09:00:00,2025-07-10,9,1757.9
2025-07-10 10:00:00,2025-07-10,10,1897.0
2025-07-10 11:00:00,2025-07-10,11,1754.53
2025-07-10 12:00:00,2025-07-10,12,1743.86
2025-07-10 13:00:00,2025-07-10,13,1619.94
2025-07-10 14:00:00,2025-07-10,14,1993.23
2025-07-10 15:00:00,2025-07-10,15,2474.78
2025-07-10 16:00:00,2025-07-10,16,1990.72
2025-07-10 17:00:00,2025-07-10,17,2697.85
2025-07-10 18:00:00,2025-07-10,18,2468.32
2025-07-10 19:00:00,2025-07-10,19,2606.38
2025-07-10 20:00:00,2025-07-10,20,2367.68
2025-07-10 21:00:00,2025-07-10,21,2397.32
2025-07-10 22:00:00,2025-07-10,22,2244.22
2025-07-10 23:00:00,2025-07-10,23,1797.81
2025-07-11 00:00:00,2025-07-11,0,1560.27
2025-07-11 01:00:00,2025-07-11,1,1458.29
2025-07-11 02:00:00,2025-07-11,2,1659.1
2025-07-11 03:00:00,2025-07-11,3,1288.36
2025-07-11 04:00:00,2025-07-11,4,1528.05
2025-07-11 05:00:00,2025-07-11,5,1770.33
2025-07-11 06:00:00,2025-07-11,6,1440.98
2025-07-11 07:00:00,2025-07-11,7,1517.52
2025-07-11 08:00:00,2025-07-11,8,1505.41
2025-07-11 09:00:00,2025-07-11,9,1882.91
2025-07-11 10:00:00,2025-07-11,10,1505.94
2025-07-11 11:00:00,2025-07-11,11,2000.64
2025-07-11 12:00:00,2025-07-11,12,2117.22
2025-07-11 13:00:00,2025-07-11,13,2297.55
2025-07-11 14:00:00,2025-07-11,14,2573.28
2025-07-11 15:00:00,2025-07-11,15,2049.32
2025-07-11 16:00:00,2025-07-11,16,1996.45
2025-07-11 17:00:00,2025-07-11,17,2274.17
2025-07-11 18:00:00,2025-07-11,18,2183.85
2025-07-11 19:00:00,2025-07-11,19,2060.51
2025-07-11 20:00:00,2025-07-11,20,2373.28
2025-07-11 21:00:00,2025-07-11,21,2462.13
2025-07-11 22:00:00,2025-07-11,22,1977.87
2025-07-11 23:00:00,2025-07-11,23,2412.61
2025-07-12 00:00:00,2025-07-12,0,1429.52
2025-07-12 01:00:00,2025-07-12,1,1452.62
2025-07-12 02:00:00,2025-07-12,2,1423.78
2025-07-12 03:00:00,2025-07-12,3,1121.64
2025-07-12 04:00:00,2025-07-12,4,1271.39
2025-07-12 05:00:00,2025-07-12,5,1381.9
2025-07-12 06:00:00,2025-07-12,6,1321.7
2025-07-12 07:00:00,2025-07-12,7,1511.7
2025-07-12 08:00:00,2025-07-12,8,1351.62
2025-07-12 09:00:00,2025-07-12,9,1440.54
2025-07-12 10:00:00,2025-07-12,10,1875.54
2025-07-12 11:00:00,2025-07-12,11,1663.56
2025-07-12 12:00:00,2025-07-12,12,1829.74
2025-07-12 13:00:00,2025-07-12,13,1668.58
2025-07-12 14:00:00,2025-07-12,14,1826.84
2025-07-12 15:00:00,2025-07-12,15,2074.22
2025-07-12 16:00:00,2025-07-12,16,2083.18
2025-07-12 17:00:00,2025-07-12,17,2086.74
2025-07-12 18:00:00,2025-07-12,18,2178.74
2025-07-12 19:00:00,2025-07-12,19,2431.55
2025-07-12 20:00:00,2025-07-12,20,1800.16
2025-07-12 21:00:00,2025-07-12,21,2217.9
2025-07-12 22:00:00,2025-07-12,22,2093.36
2025-07-12 23:00:00,2025-07-12,23,1947.85
2025-07-13 00:00:00,2025-07-13,0,1482.89
2025-07-13 01:00:00,2025-07-13,1,1196.22
2025-07-13 02:00:00,2025-07-13,2,1324.08
2025-07-13 03:00:00,2025-07-13,3,1373.77
2025-07-13 04:00:00,2025-07-13,4,1391.53
2025-07-13 05:00:00,2025-07-13,5,1857.44
2025-07-13 06:00:00,2025-07-13,6,1483.86
2025-07-13 07:00:00,2025-07-13,7,1409.74
2025-07-13 08:00:00,2025-07-13,8,1836.64
2025-07-13 09:00:00,2025-07-13,9,1370.7
2025-07-13 10:00:00,2025-07-13,10,1820.59
2025-07-13 11:00:00,2025-07-13,11,1694.44
2025-07-13 12:00:00,2025-07-13,12,1634.99
2025-07-13 13:00:00,2025-07-13,13,1893.89
2025-07-13 14:00:00,2025-07-13,14,1680.44
2025-07-13 15:00:00,2025-07-13,15,1928.44
2025-07-13 16:00:00,2025-07-13,16,2167.66
2025-07-13 17:00:00,2025-07-13,17,2375.36
2025-07-13 18:00:00,2025-07-13,18,2355.37
2025-07-13 19:00:00,2025-07-13,19,2277.54
2025-07-13 20:00:00,2025-07-13,20,2868.38
2025-07-13 21:00:00,2025-07-13,21,2423.03
2025-07-13 22:00:00,2025-07-13,22,2279.49
2025-07-13 23:00:00,2025-07-13,23,1830.73
2025-07-14 00:00:00,2025-07-14,0,1707.2
2025-07-14 01:00:00,2025-07-14,1,1454.81
2025-07-14 02:00:00,2025-07-14,2,1648.63
2025-07-14 03:00:00,2025-07-14,3,1049.02
2025-07-14 04:00:00,2025-07-14,4,1380.72
2025-07-14 05:00:00,2025-07-14,5,1578.78
2025-07-14 06:00:00,2025-07-14,6,1491.25
2025-07-14 07:00:00,2025-07-14,7,1757.56
2025-07-14 08:00:00,2025-07-14,8,1644.35
2025-07-14 09:00:00,2025-07-14,9,1939.71
2025-07-14 10:00:00,2025-07-14,10,1905.39
2025-07-14 11:00:00,2025-07-14,11,2102.12
2025-07-14 12:00:00,2025-07-14,12,1606.23
2025-07-14 13:00:00,2025-07-14,13,1649.75
2025-07-14 14:00:00,2025-07-14,14,1990.0
2025-07-14 15:00:00,2025-07-14,15,2064.93
2025-07-14 16:00:00,2025-07-14,16,2259.37
2025-07-14 17:00:00,2025-07-14,17,2255.64
2025-07-14 18:00:00,2025-07-14,18,2325.63
2025-07-14 19:00:00,2025-07-14,19,2298.71
2025-07-14 20:00:00,2025-07-14,20,2279.94
2025-07-14 21:00:00,2025-07-14,21,2357.69
2025-07-14 22:00:00,2025-07-14,22,1818.21
2025-07-14 23:00:00,2025-07-14,23,2062.11
2025-07-15 00:00:00,2025-07-15,0,1465.72
2025-07-15 01:00:00,2025-07-15,1,1530.33
2025-07-15 02:00:00,2025-07-15,2,1209.07
2025-07-15 03:00:00,2025-07-15,3,1500.79
2025-07-15 04:00:00,2025-07-15,4,1423.63
2025-07-15 05:00:00,2025-07-15,5,1149.16
2025-07-15 06:00:00,2025-07-15,6,1197.19
2025-07-15 07:00:00,2025-07-15,7,1533.61
2025-07-15 08:00:00,2025-07-15,8,1555.7
2025-07-15 09:00:00,2025-07-15,9,1732.57
2025-07-15 10:00:00,2025-07-15,10,1611.86
2025-07-15 11:00:00,2025-07-15,11,3173.43
2025-07-15 12:00:00,2025-07-15,12,1990.97
2025-07-15 13:00:00,2025-07-15,13,2302.22
2025-07-15 14:00:00,2025-07-15,14,1598.85
2025-07-15 15:00:00,2025-07-15,15,2000.93
2025-07-15 16:00:00,2025-07-15,16,2448.76
2025-07-15 17:00:00,2025-07-15,17,2598.5
2025-07-15 18:00:00,2025-07-15,18,2849.34
2025-07-15 19:00:00,2025-07-15,19,2553.29
2025-07-15 20:00:00,2025-07-15,20,2033.63
2025-07-15 21:00:00,2025-07-15,21,2010.1
2025-07-15 22:00:00,2025-07-15,22,2153.5
2025-07-15 23:00:00,2025-07-15,23,2035.98
2025-07-16 00:00:00,2025-07-16,0,1662.14
2025-07-16 01:00:00,2025-07-16,1,1606.83
2025-07-16 02:00:00,2025-07-16,2,1273.49
2025-07-16 03:00:00,2025-07-16,3,1422.63
2025-07-16 04:00:00,2025-07-16,4,1191.15
2025-07-16 05:00:00,2025-07-16,5,1440.68
2025-07-16 06:00:00,2025-07-16,6,1621.81
2025-07-16 07:00:00,2025-07-16,7,1351.6
2025-07-16 08:00:00,2025-07-16,8,1704.35
2025-07-16 09:00:00,2025-07-16,9,1600.8
2025-07-16 10:00:00,2025-07-16,10,1763.91
2025-07-16 11:00:00,2025-07-16,11,1741.86
2025-07-16 12:00:00,2025-07-16,12,2046.15
2025-07-16 13:00:00,2025-07-16,13,2060.3
2025-07-16 14:00:00,2025-07-16,14,1648.92
2025-07-16 15:00:00,2025-07-16,15,2129.73
2025-07-16 16:00:00,2025-07-16,16,2140.31
2025-07-16 17:00:00,2025-07-16,17,2366.33
2025-07-16 18:00:00,2025-07-16,18,2586.75
2025-07-16 19:00:00,2025-07-16,19,2403.67
2025-07-16 20:00:00,2025-07-16,20,2296.99
2025-07-16 21:00:00,2025-07-16,21,2031.01
2025-07-16 22:00:00,2025-07-16,22,2275.15
2025-07-16 23:00:00,2025-07-16,23,1727.16
2025-07-17 00:00:00,2025-07-17,0,1329.23
2025-07-17 01:00:00,2025-07-17,1,1509.45
2025-07-17 02:00:00,2025-07-17,2,1448.45
2025-07-17 03:00:00,2025-07-17,3,1362.24
2025-07-17 04:00:00,2025-07-17,4,1430.71
2025-07-17 05:00:00,2025-07-17,5,1586.49
2025-07-17 06:00:00,2025-07-17,6,1495.14
2025-07-17 07:00:00,2025-07-17,7,1613.42
2025-07-17 08:00:00,2025-07-17,8,1546.32
2025-07-17 09:00:00,2025-07-17,9,1555.48
2025-07-17 10:00:00,2025-07-17,10,1661.82
2025-07-17 11:00:00,2025-07-17,11,1324.6
2025-07-17 12:00:00,2025-07-17,12,1727.08
2025-07-17 13:00:00,2025-07-17,13,2027.92
2025-07-17 14:00:00,2025-07-17,14,1897.89
2025-07-17 15:00:00,2025-07-17,15,1790.17
2025-07-17 16:00:00,2025-07-17,16,2184.46
2025-07-17 17:00:00,2025-07-17,17,2058.16
2025-07-17 18:00:00,2025-07-17,18,2210.99
2025-07-17 19:00:00,2025-07-17,19,2382.92
2025-07-17 20:00:00,2025-07-17,20,2452.05
2025-07-17 21:00:00,2025-07-17,21,1775.4
2025-07-17 22:00:00,2025-07-17,22,2225.04
2025-07-17 23:00:00,2025-07-17,23,1795.04
2025-07-18 00:00:00,2025-07-18,0,1434.73
2025-07-18 01:00:00,2025-07-18,1,1518.91
2025-07-18 02:00:00,2025-07-18,2,1456.19
2025-07-18 03:00:00,2025-07-18,3,1478.03
2025-07-18 04:00:00,2025-07-18,4,1311.57
2025-07-18 05:00:00,2025-07-18,5,1493.03
2025-07-18 06:00:00,2025-07-18,6,1331.22
2025-07-18 07:00:00,2025-07-18,7,1433.23
2025-07-18 08:00:00,2025-07-18,8,1695.95
2025-07-18 09:00:00,2025-07-18,9,2044.84
2025-07-18 10:00:00,2025-07-18,10,1712.14
2025-07-18 11:00:00,2025-07-18,11,1711.32
2025-07-18 12:00:00,2025-07-18,12,1874.48
2025-07-18 13:00:00,2025-07-18,13,1742.29
2025-07-18 14:00:00,2025-07-18,14,2191.72
2025-07-18 15:00:00,2025-07-18,15,2044.81
2025-07-18 16:00:00,2025-07-18,16,2341.17
2025-07-18 17:00:00,2025-07-18,17,1904.68
2025-07-18 18:00:00,2025-07-18,18,2250.01
2025-07-18 19:00:00,2025-07-18,19,2042.26
2025-07-18 20:00:00,2025-07-18,20,2637.89
2025-07-18 21:00:00,2025-07-18,21,2206.44
2025-07-18 22:00:00,2025-07-18,22,2005.72
2025-07-18 23:00:00,2025-07-18,23,1807.43
2025-07-19 00:00:00,2025-07-19,0,1144.63
2025-07-19 01:00:00,2025-07-19,1,1261.68
2025-07-19 02:00:00,2025-07-19,2,1280.44
2025-07-19 03:00:00,2025-07-19,3,1463.63
2025-07-19 04:00:00,2025-07-19,4,1414.79
2025-07-19 05:00:00,2025-07-19,5,1212.75
2025-07-19 06:00:00,2025-07-19,6,1432.91
2025-07-19 07:00:00,2025-07-19,7,1585.41
2025-07-19 08:00:00,2025-07-19,8,1415.06
2025-07-19 09:00:00,2025-07-19,9,1276.55
2025-07-19 10:00:00,2025-07-19,10,1822.77
2025-07-19 11:00:00,2025-07-19,11,1711.0
2025-07-19 12:00:00,2025-07-19,12,1660.88
2025-07-19 13:00:00,2025-07-19,13,1781.76
2025-07-19 14:00:00,2025-07-19,14,2018.96
2025-07-19 15:00:00,2025-07-19,15,1566.88
2025-07-19 16:00:00,2025-07-19,16,1963.03
2025-07-19 17:00:00,2025-07-19,17,2262.8
2025-07-19 18:00:00,2025-07-19,18,2470.72
2025-07-19 19:00:00,2025-07-19,19,2342.15
2025-07-19 20:00:00,2025-07-19,20,2114.01
2025-07-19 21:00:00,2025-07-19,21,2146.99
2025-07-19 22:00:00,2025-07-19,22,2209.63
2025-07-19 23:00:00,2025-07-19,23,1971.61
2025-07-20 00:00:00,2025-07-20,0,1412.67
2025-07-20 01:00:00,2025-07-20,1,1242.5
2025-07-20 02:00:00,2025-07-20,2,1514.97
2025-07-20 03:00:00,2025-07-20,3,1314.33
2025-07-20 04:00:00,2025-07-20,4,1442.12
2025-07-20 05:00:00,2025-07-20,5,1394.71
2025-07-20 06:00:00,2025-07-20,6,1618.42
2025-07-20 07:00:00,2025-07-20,7,1463.25
2025-07-20 08:00:00,2025-07-20,8,1608.08
2025-07-20 09:00:00,2025-07-20,9,1262.74
2025-07-20 10:00:00,2025-07-20,10,1320.23
2025-07-20 11:00:00,2025-07-20,11,1875.52
2025-07-20 12:00:00,2025-07-20,12,1955.68
2025-07-20 13:00:00,2025-07-20,13,2020.69
2025-07-20 14:00:00,2025-07-20,14,1788.29
2025-07-20 15:00:00,2025-07-20,15,2111.1
2025-07-20 16:00:00,2025-07-20,16,2103.94
2025-07-20 17:00:00,2025-07-20,17,2376.06
2025-07-20 18:00:00,2025-07-20,18,2378.33
2025-07-20 19:00:00,2025-07-20,19,2212.48
2025-07-20 20:00:00,2025-07-20,20,2450.39
2025-07-20 21:00:00,2025-07-20,21,2054.46
2025-07-20 22:00:00,2025-07-20,22,1927.21
2025-07-20 23:00:00,2025-07-20,23,2227.12
2025-07-21 00:00:00,2025-07-21,0,1549.31
2025-07-21 01:00:00,2025-07-21,1,1713.68
2025-07-21 02:00:00,2025-07-21,2,1456.71
2025-07-21 03:00:00,2025-07-21,3,1364.21
2025-07-21 04:00:00,2025-07-21,4,1363.76
2025-07-21 05:00:00,2025-07-21,5,1442.92
2025-07-21 06:00:00,2025-07-21,6,1577.2
2025-07-21 07:00:00,2025-07-21,7,1535.13
2025-07-21 08:00:00,2025-07-21,8,1582.55
2025-07-21 09:00:00,2025-07-21,9,1777.57
2025-07-21 10:00:00,2025-07-21,10,1968.71
2025-07-21 11:00:00,2025-07-21,11,1695.43
2025-07-21 12:00:00,2025-07-21,12,2168.96
2025-07-21 13:00:00,2025-07-21,13,1884.57
2025-07-21 14:00:00,2025-07-21,14,1688.09
2025-07-21 15:00:00,2025-07-21,15,2258.69
2025-07-21 16:00:00,2025-07-21,16,2191.88
2025-07-21 17:00:00,2025-07-21,17,2470.98
2025-07-21 18:00:00,2025-07-21,18,2225.97
2025-07-21 19:00:00,2025-07-21,19,2658.08
2025-07-21 20:00:00,2025-07-21,20,2286.1
2025-07-21 21:00:00,2025-07-21,21,2420.32
2025-07-21 22:00:00,2025-07-21,22,2038.54
2025-07-21 23:00:00,2025-07-21,23,2038.59
2025-07-22 00:00:00,2025-07-22,0,1384.44
2025-07-22 01:00:00,2025-07-22,1,1587.77
2025-07-22 02:00:00,2025-07-22,2,1332.67
2025-07-22 03:00:00,2025-07-22,3,1397.33
2025-07-22 04:00:00,2025-07-22,4,1527.34
2025-07-22 05:00:00,2025-07-22,5,1409.21
2025-07-22 06:00:00,2025-07-22,6,1227.62
2025-07-22 07:00:00,2025-07-22,7,1272.56
2025-07-22 08:00:00,2025-07-22,8,1715.4
2025-07-22 09:00:00,2025-07-22,9,1767.4
2025-07-22 10:00:00,2025-07-22,10,1761.62
2025-07-22 11:00:00,2025-07-22,11,1606.12
