timestamp,day,hour,price_TL_per_MWh
2025-01-03 12:00:00,2025-01-03,12,2604.02
2025-01-03 13:00:00,2025-01-03,13,2323.57
2025-01-03 14:00:00,2025-01-03,14,2385.05
2025-01-03 15:00:00,2025-01-03,15,2761.19
2025-01-03 16:00:00,2025-01-03,16,3128.86
2025-01-03 17:00:00,2025-01-03,17,2998.16
2025-01-03 18:00:00,2025-01-03,18,3399.43
2025-01-03 19:00:00,2025-01-03,19,3821.7
2025-01-03 20:00:00,2025-01-03,20,3223.79
2025-01-03 21:00:00,2025-01-03,21,3708.02
2025-01-03 22:00:00,2025-01-03,22,3216.2
2025-01-03 23:00:00,2025-01-03,23,3176.23
2025-01-04 00:00:00,2025-01-04,0,2226.23
2025-01-04 01:00:00,2025-01-04,1,1771.12
2025-01-04 02:00:00,2025-01-04,2,1822.87
2025-01-04 03:00:00,2025-01-04,3,1645.2
2025-01-04 04:00:00,2025-01-04,4,1413.89
2025-01-04 05:00:00,2025-01-04,5,1712.28
2025-01-04 06:00:00,2025-01-04,6,2125.65
2025-01-04 07:00:00,2025-01-04,7,1943.95
2025-01-04 08:00:00,2025-01-04,8,1862.59
2025-01-04 09:00:00,2025-01-04,9,2193.9
2025-01-04 10:00:00,2025-01-04,10,1983.32
2025-01-04 11:00:00,2025-01-04,11,2350.43
2025-01-04 12:00:00,2025-01-04,12,2190.4
2025-01-04 13:00:00,2025-01-04,13,2430.0
2025-01-04 14:00:00,2025-01-04,14,2813.5
2025-01-04 15:00:00,2025-01-04,15,2288.3
2025-01-04 16:00:00,2025-01-04,16,3060.89
2025-01-04 17:00:00,2025-01-04,17,3209.55
2025-01-04 18:00:00,2025-01-04,18,3100.19
2025-01-04 19:00:00,2025-01-04,19,3423.28
2025-01-04 20:00:00,2025-01-04,20,3581.77
2025-01-04 21:00:00,2025-01-04,21,3046.95
2025-01-04 22:00:00,2025-01-04,22,2270.32
2025-01-04 23:00:00,2025-01-04,23,2576.12
2025-01-05 00:00:00,2025-01-05,0,1867.39
2025-01-05 01:00:00,2025-01-05,1,1988.22
2025-01-05 02:00:00,2025-01-05,2,1875.83
2025-01-05 03:00:00,2025-01-05,3,1877.12
2025-01-05 04:00:00,2025-01-05,4,1922.4
2025-01-05 05:00:00,2025-01-05,5,2021.08
2025-01-05 06:00:00,2025-01-05,6,2037.97
2025-01-05 07:00:00,2025-01-05,7,1868.02
2025-01-05 08:00:00,2025-01-05,8,2223.43
2025-01-05 09:00:00,2025-01-05,9,1863.86
2025-01-05 10:00:00,2025-01-05,10,2295.13
2025-01-05 11:00:00,2025-01-05,11,2654.93
2025-01-05 12:00:00,2025-01-05,12,2754.11
2025-01-05 13:00:00,2025-01-05,13,2457.24
2025-01-05 14:00:00,2025-01-05,14,2477.32
2025-01-05 15:00:00,2025-01-05,15,2434.74
2025-01-05 16:00:00,2025-01-05,16,3151.05
2025-01-05 17:00:00,2025-01-05,17,2462.32
2025-01-05 18:00:00,2025-01-05,18,3031.67
2025-01-05 19:00:00,2025-01-05,19,3586.91
2025-01-05 20:00:00,2025-01-05,20,3046.49
2025-01-05 21:00:00,2025-01-05,21,3217.6
2025-01-05 22:00:00,2025-01-05,22,2302.27
2025-01-05 23:00:00,2025-01-05,23,2837.02
2025-01-06 00:00:00,2025-01-06,0,2230.23
2025-01-06 01:00:00,2025-01-06,1,2162.8
2025-01-06 02:00:00,2025-01-06,2,1774.48
2025-01-06 03:00:00,2025-01-06,3,1752.31
2025-01-06 04:00:00,2025-01-06,4,2003.61
2025-01-06 05:00:00,2025-01-06,5,1829.81
2025-01-06 06:00:00,2025-01-06,6,2062.13
2025-01-06 07:00:00,2025-01-06,7,2112.88
2025-01-06 08:00:00,2025-01-06,8,2050.77
2025-01-06 09:00:00,2025-01-06,9,2445.1
2025-01-06 10:00:00,2025-01-06,10,2600.56
2025-01-06 11:00:00,2025-01-06,11,2631.18
2025-01-06 12:00:00,2025-01-06,12,2418.88
2025-01-06 13:00:00,2025-01-06,13,2472.55
2025-01-06 14:00:00,2025-01-06,14,2156.37
2025-01-06 15:00:00,2025-01-06,15,2815.92
2025-01-06 16:00:00,2025-01-06,16,2526.09
2025-01-06 17:00:00,2025-01-06,17,3238.63
2025-01-06 18:00:00,2025-01-06,18,3582.36
2025-01-06 19:00:00,2025-01-06,19,3331.72
2025-01-06 20:00:00,2025-01-06,20,3546.86
2025-01-06 21:00:00,2025-01-06,21,3103.96
2025-01-06 22:00:00,2025-01-06,22,2875.68
2025-01-06 23:00:00,2025-01-06,23,2964.81
2025-01-07 00:00:00,2025-01-07,0,2175.28
2025-01-07 01:00:00,2025-01-07,1,2138.69
2025-01-07 02:00:00,2025-01-07,2,1715.22
2025-01-07 03:00:00,2025-01-07,3,1689.81
2025-01-07 04:00:00,2025-01-07,4,1835.28
2025-01-07 05:00:00,2025-01-07,5,1786.9
2025-01-07 06:00:00,2025-01-07,6,1975.05
2025-01-07 07:00:00,2025-01-07,7,2221.47
2025-01-07 08:00:00,2025-01-07,8,2078.29
2025-01-07 09:00:00,2025-01-07,9,3487.66
2025-01-07 10:00:00,2025-01-07,10,2806.9
2025-01-07 11:00:00,2025-01-07,11,2141.64
2025-01-07 12:00:00,2025-01-07,12,2355.02
2025-01-07 13:00:00,2025-01-07,13,2628.9
2025-01-07 14:00:00,2025-01-07,14,2557.77
2025-01-07 15:00:00,2025-01-07,15,2942.19
2025-01-07 16:00:00,2025-01-07,16,3249.94
2025-01-07 17:00:00,2025-01-07,17,2845.81
2025-01-07 18:00:00,2025-01-07,18,2784.42
2025-01-07 19:00:00,2025-01-07,19,4004.41
2025-01-07 20:00:00,2025-01-07,20,3279.17
2025-01-07 21:00:00,2025-01-07,21,2830.81
2025-01-07 22:00:00,2025-01-07,22,2992.21
2025-01-07 23:00:00,2025-01-07,23,3140.11
2025-01-08 00:00:00,2025-01-08,0,2313.19
2025-01-08 01:00:00,2025-01-08,1,2179.34
2025-01-08 02:00:00,2025-01-08,2,1754.34
2025-01-08 03:00:00,2025-01-08,3,1695.39
2025-01-08 04:00:00,2025-01-08,4,2034.4
2025-01-08 05:00:00,2025-01-08,5,1833.63
2025-01-08 06:00:00,2025-01-08,6,1902.87
2025-01-08 07:00:00,2025-01-08,7,2220.92
2025-01-08 08:00:00,2025-01-08,8,2230.7
2025-01-08 09:00:00,2025-01-08,9,2016.44
2025-01-08 10:00:00,2025-01-08,10,2263.72
2025-01-08 11:00:00,2025-01-08,11,2326.86
2025-01-08 12:00:00,2025-01-08,12,2524.4
2025-01-08 13:00:00,2025-01-08,13,2491.83
2025-01-08 14:00:00,2025-01-08,14,2250.66
2025-01-08 15:00:00,2025-01-08,15,2953.26
2025-01-08 16:00:00,2025-01-08,16,3280.38
2025-01-08 17:00:00,2025-01-08,17,3296.75
2025-01-08 18:00:00,2025-01-08,18,3413.09
2025-01-08 19:00:00,2025-01-08,19,3539.37
2025-01-08 20:00:00,2025-01-08,20,3258.87
2025-01-08 21:00:00,2025-01-08,21,3308.77
2025-01-08 22:00:00,2025-01-08,22,2978.07
2025-01-08 23:00:00,2025-01-08,23,3026.52
2025-01-09 00:00:00,2025-01-09,0,2321.71
2025-01-09 01:00:00,2025-01-09,1,2024.46
2025-01-09 02:00:00,2025-01-09,2,2308.0
2025-01-09 03:00:00,2025-01-09,3,1740.19
2025-01-09 04:00:00,2025-01-09,4,1695.83
2025-01-09 05:00:00,2025-01-09,5,1514.43
2025-01-09 06:00:00,2025-01-09,6,1797.33
2025-01-09 07:00:00,2025-01-09,7,2268.34
2025-01-09 08:00:00,2025-01-09,8,2482.62
2025-01-09 09:00:00,2025-01-09,9,2246.13
2025-01-09 10:00:00,2025-01-09,10,2565.46
2025-01-09 11:00:00,2025-01-09,11,2075.29
2025-01-09 12:00:00,2025-01-09,12,2809.71
2025-01-09 13:00:00,2025-01-09,13,2484.4
2025-01-09 14:00:00,2025-01-09,14,2703.68
2025-01-09 15:00:00,2025-01-09,15,3342.73
2025-01-09 16:00:00,2025-01-09,16,3079.26
2025-01-09 17:00:00,2025-01-09,17,3319.69
2025-01-09 18:00:00,2025-01-09,18,3365.58
2025-01-09 19:00:00,2025-01-09,19,3448.36
2025-01-09 20:00:00,2025-01-09,20,3241.76
2025-01-09 21:00:00,2025-01-09,21,3739.25
2025-01-09 22:00:00,2025-01-09,22,2751.95
2025-01-09 23:00:00,2025-01-09,23,3105.3
2025-01-10 00:00:00,2025-01-10,0,2210.99
2025-01-10 01:00:00,2025-01-10,1,1991.41
2025-01-10 02:00:00,2025-01-10,2,2115.04
2025-01-10 03:00:00,2025-01-10,3,1979.16
2025-01-10 04:00:00,2025-01-10,4,1923.38
2025-01-10 05:00:00,2025-01-10,5,2008.18
2025-01-10 06:00:00,2025-01-10,6,2214.18
2025-01-10 07:00:00,2025-01-10,7,2185.72
2025-01-10 08:00:00,2025-01-10,8,2072.03
2025-01-10 09:00:00,2025-01-10,9,2287.84
2025-01-10 10:00:00,2025-01-10,10,2248.1
2025-01-10 11:00:00,2025-01-10,11,2402.71
2025-01-10 12:00:00,2025-01-10,12,3055.88
2025-01-10 13:00:00,2025-01-10,13,2428.75
2025-01-10 14:00:00,2025-01-10,14,2830.2
2025-01-10 15:00:00,2025-01-10,15,3041.1
2025-01-10 16:00:00,2025-01-10,16,3232.29
2025-01-10 17:00:00,2025-01-10,17,3356.01
2025-01-10 18:00:00,2025-01-10,18,3382.9
2025-01-10 19:00:00,2025-01-10,19,3722.86
2025-01-10 20:00:00,2025-01-10,20,3629.16
2025-01-10 21:00:00,2025-01-10,21,3210.45
2025-01-10 22:00:00,2025-01-10,22,3168.46
2025-01-10 23:00:00,2025-01-10,23,2709.66
2025-01-11 00:00:00,2025-01-11,0,1818.97
2025-01-11 01:00:00,2025-01-11,1,1909.77
2025-01-11 02:00:00,2025-01-11,2,1629.43
2025-01-11 03:00:00,2025-01-11,3,1615.26
2025-01-11 04:00:00,2025-01-11,4,1972.16
2025-01-11 05:00:00,2025-01-11,5,1730.74
2025-01-11 06:00:00,2025-01-11,6,1658.39
2025-01-11 07:00:00,2025-01-11,7,1999.81
2025-01-11 08:00:00,2025-01-11,8,2366.14
2025-01-11 09:00:00,2025-01-11,9,2225.15
2025-01-11 10:00:00,2025-01-11,10,2227.33
2025-01-11 11:00:00,2025-01-11,11,2174.02
2025-01-11 12:00:00,2025-01-11,12,2309.74
2025-01-11 13:00:00,2025-01-11,13,2702.23
2025-01-11 14:00:00,2025-01-11,14,1944.42
2025-01-11 15:00:00,2025-01-11,15,2778.26
2025-01-11 16:00:00,2025-01-11,16,3132.29
2025-01-11 17:00:00,2025-01-11,17,2717.13
2025-01-11 18:00:00,2025-01-11,18,3070.22
2025-01-11 19:00:00,2025-01-11,19,3269.62
2025-01-11 20:00:00,2025-01-11,20,3088.0
2025-01-11 21:00:00,2025-01-11,21,3182.13
2025-01-11 22:00:00,2025-01-11,22,2684.64
2025-01-11 23:00:00,2025-01-11,23,2466.81
2025-01-12 00:00:00,2025-01-12,0,2141.66
2025-01-12 01:00:00,2025-01-12,1,2057.06
2025-01-12 02:00:00,2025-01-12,2,1915.72
2025-01-12 03:00:00,2025-01-12,3,2101.48
2025-01-12 04:00:00,2025-01-12,4,2008.05
2025-01-12 05:00:00,2025-01-12,5,1912.92
2025-01-12 06:00:00,2025-01-12,6,1856.77
2025-01-12 07:00:00,2025-01-12,7,2005.83
2025-01-12 08:00:00,2025-01-12,8,2164.53
2025-01-12 09:00:00,2025-01-12,9,1950.79
2025-01-12 10:00:00,2025-01-12,10,2188.09
2025-01-12 11:00:00,2025-01-12,11,2150.04
2025-01-12 12:00:00,2025-01-12,12,2750.71
2025-01-12 13:00:00,2025-01-12,13,2723.48
2025-01-12 14:00:00,2025-01-12,14,2358.03
2025-01-12 15:00:00,2025-01-12,15,2426.59
2025-01-12 16:00:00,2025-01-12,16,2731.33
2025-01-12 17:00:00,2025-01-12,17,3134.28
2025-01-12 18:00:00,2025-01-12,18,3054.97
2025-01-12 19:00:00,2025-01-12,19,3329.92
2025-01-12 20:00:00,2025-01-12,20,3413.94
2025-01-12 21:00:00,2025-01-12,21,3243.89
2025-01-12 22:00:00,2025-01-12,22,2794.76
2025-01-12 23:00:00,2025-01-12,23,2984.13
2025-01-13 00:00:00,2025-01-13,0,2048.71
2025-01-13 01:00:00,2025-01-13,1,1664.73
2025-01-13 02:00:00,2025-01-13,2,2019.86
2025-01-13 03:00:00,2025-01-13,3,1893.36
2025-01-13 04:00:00,2025-01-13,4,2040.07
2025-01-13 05:00:00,2025-01-13,5,1963.54
2025-01-13 06:00:00,2025-01-13,6,2223.84
2025-01-13 07:00:00,2025-01-13,7,2310.42
2025-01-13 08:00:00,2025-01-13,8,2173.52
2025-01-13 09:00:00,2025-01-13,9,1683.33
2025-01-13 10:00:00,2025-01-13,10,2413.05
2025-01-13 11:00:00,2025-01-13,11,2867.18
2025-01-13 12:00:00,2025-01-13,12,2420.08
2025-01-13 13:00:00,2025-01-13,13,2246.97
2025-01-13 14:00:00,2025-01-13,14,2192.47
2025-01-13 15:00:00,2025-01-13,15,3362.05
2025-01-13 16:00:00,2025-01-13,16,2797.88
2025-01-13 17:00:00,2025-01-13,17,5478.36
2025-01-13 18:00:00,2025-01-13,18,3691.53
2025-01-13 19:00:00,2025-01-13,19,3212.01
2025-01-13 20:00:00,2025-01-13,20,3934.11
2025-01-13 21:00:00,2025-01-13,21,3285.48
2025-01-13 22:00:00,2025-01-13,22,3342.06
2025-01-13 23:00:00,2025-01-13,23,2864.85
2025-01-14 00:00:00,2025-01-14,0,2525.87
2025-01-14 01:00:00,2025-01-14,1,2074.23
2025-01-14 02:00:00,2025-01-14,2,2220.86
2025-01-14 03:00:00,2025-01-14,3,2508.68
2025-01-14 04:00:00,2025-01-14,4,2018.85
2025-01-14 05:00:00,2025-01-14,5,1891.98
2025-01-14 06:00:00,2025-01-14,6,2581.85
2025-01-14 07:00:00,2025-01-14,7,2094.56
2025-01-14 08:00:00,2025-01-14,8,2296.8
2025-01-14 09:00:00,2025-01-14,9,2157.28
2025-01-14 10:00:00,2025-01-14,10,2245.98
2025-01-14 11:00:00,2025-01-14,11,2901.11
2025-01-14 12:00:00,2025-01-14,12,2544.96
2025-01-14 13:00:00,2025-01-14,13,2672.5
2025-01-14 14:00:00,2025-01-14,14,2691.35
2025-01-14 15:00:00,2025-01-14,15,2662.87
2025-01-14 16:00:00,2025-01-14,16,2480.66
2025-01-14 17:00:00,2025-01-14,17,2768.47
2025-01-14 18:00:00,2025-01-14,18,3224.14
2025-01-14 19:00:00,2025-01-14,19,3431.27
2025-01-14 20:00:00,2025-01-14,20,3468.3
2025-01-14 21:00:00,2025-01-14,21,3351.76
2025-01-14 22:00:00,2025-01-14,22,3219.45
2025-01-14 23:00:00,2025-01-14,23,2766.06
2025-01-15 00:00:00,2025-01-15,0,2258.76
2025-01-15 01:00:00,2025-01-15,1,2348.0
2025-01-15 02:00:00,2025-01-15,2,1878.82
2025-01-15 03:00:00,2025-01-15,3,1924.99
2025-01-15 04:00:00,2025-01-15,4,2044.33
2025-01-15 05:00:00,2025-01-15,5,1861.26
2025-01-15 06:00:00,2025-01-15,6,2032.89
2025-01-15 07:00:00,2025-01-15,7,1611.28
2025-01-15 08:00:00,2025-01-15,8,2381.32
2025-01-15 09:00:00,2025-01-15,9,2479.77
2025-01-15 10:00:00,2025-01-15,10,2580.42
2025-01-15 11:00:00,2025-01-15,11,2193.38
2025-01-15 12:00:00,2025-01-15,12,2737.56
2025-01-15 13:00:00,2025-01-15,13,2559.61
2025-01-15 14:00:00,2025-01-15,14,2742.86
2025-01-15 15:00:00,2025-01-15,15,2551.53
2025-01-15 16:00:00,2025-01-15,16,3063.55
2025-01-15 17:00:00,2025-01-15,17,3490.07
2025-01-15 18:00:00,2025-01-15,18,3118.23
2025-01-15 19:00:00,2025-01-15,19,3819.03
2025-01-15 20:00:00,2025-01-15,20,3192.46
2025-01-15 21:00:00,2025-01-15,21,3180.63
2025-01-15 22:00:00,2025-01-15,22,2552.35
2025-01-15 23:00:00,2025-01-15,23,3138.55
2025-01-16 00:00:00,2025-01-16,0,2424.96
2025-01-16 01:00:00,2025-01-16,1,2320.23
2025-01-16 02:00:00,2025-01-16,2,1889.19
2025-01-16 03:00:00,2025-01-16,3,1991.7
2025-01-16 04:00:00,2025-01-16,4,1745.64
2025-01-16 05:00:00,2025-01-16,5,1840.74
2025-01-16 06:00:00,2025-01-16,6,2152.67
2025-01-16 07:00:00,2025-01-16,7,2181.93
2025-01-16 08:00:00,2025-01-16,8,3059.4
2025-01-16 09:00:00,2025-01-16,9,2417.22
2025-01-16 10:00:00,2025-01-16,10,2538.46
2025-01-16 11:00:00,2025-01-16,11,2416.95
2025-01-16 12:00:00,2025-01-16,12,2443.52
2025-01-16 13:00:00,2025-01-16,13,2317.74
2025-01-16 14:00:00,2025-01-16,14,2813.48
2025-01-16 15:00:00,2025-01-16,15,2976.23
2025-01-16 16:00:00,2025-01-16,16,2967.87
2025-01-16 17:00:00,2025-01-16,17,3703.93
2025-01-16 18:00:00,2025-01-16,18,3639.87
2025-01-16 19:00:00,2025-01-16,19,3802.19
2025-01-16 20:00:00,2025-01-16,20,3341.53
2025-01-16 21:00:00,2025-01-16,21,3110.45
2025-01-16 22:00:00,2025-01-16,22,3003.47
2025-01-16 23:00:00,2025-01-16,23,2813.25
2025-01-17 00:00:00,2025-01-17,0,2112.96
2025-01-17 01:00:00,2025-01-17,1,2124.6
2025-01-17 02:00:00,2025-01-17,2,2158.63
2025-01-17 03:00:00,2025-01-17,3,1925.75
2025-01-17 04:00:00,2025-01-17,4,2092.23
2025-01-17 05:00:00,2025-01-17,5,1913.11
2025-01-17 06:00:00,2025-01-17,6,1986.49
2025-01-17 07:00:00,2025-01-17,7,1855.35
2025-01-17 08:00:00,2025-01-17,8,2044.88
2025-01-17 09:00:00,2025-01-17,9,1969.86
2025-01-17 10:00:00,2025-01-17,10,2605.64
2025-01-17 11:00:00,2025-01-17,11,2378.63
2025-01-17 12:00:00,2025-01-17,12,3964.74
2025-01-17 13:00:00,2025-01-17,13,2723.34
2025-01-17 14:00:00,2025-01-17,14,2779.43
2025-01-17 15:00:00,2025-01-17,15,2208.46
2025-01-17 16:00:00,2025-01-17,16,2870.74
2025-01-17 17:00:00,2025-01-17,17,3235.31
2025-01-17 18:00:00,2025-01-17,18,3625.1
2025-01-17 19:00:00,2025-01-17,19,3333.39
2025-01-17 20:00:00,2025-01-17,20,3732.41
2025-01-17 21:00:00,2025-01-17,21,2825.68
2025-01-17 22:00:00,2025-01-17,22,3102.73
2025-01-17 23:00:00,2025-01-17,23,2722.07
2025-01-18 00:00:00,2025-01-18,0,2142.95
2025-01-18 01:00:00,2025-01-18,1,1976.05
2025-01-18 02:00:00,2025-01-18,2,2114.34
2025-01-18 03:00:00,2025-01-18,3,1646.29
2025-01-18 04:00:00,2025-01-18,4,2053.86
2025-01-18 05:00:00,2025-01-18,5,1926.25
2025-01-18 06:00:00,2025-01-18,6,1742.9
2025-01-18 07:00:00,2025-01-18,7,3174.78
2025-01-18 08:00:00,2025-01-18,8,1847.33
2025-01-18 09:00:00,2025-01-18,9,2207.13
2025-01-18 10:00:00,2025-01-18,10,2140.64
2025-01-18 11:00:00,2025-01-18,11,2432.82
2025-01-18 12:00:00,2025-01-18,12,1946.89
2025-01-18 13:00:00,2025-01-18,13,2379.29
2025-01-18 14:00:00,2025-01-18,14,2228.11
2025-01-18 15:00:00,2025-01-18,15,2290.97
2025-01-18 16:00:00,2025-01-18,16,3249.8
2025-01-18 17:00:00,2025-01-18,17,2760.72
2025-01-18 18:00:00,2025-01-18,18,2590.6
2025-01-18 19:00:00,2025-01-18,19,2844.69
2025-01-18 20:00:00,2025-01-18,20,5752.64
2025-01-18 21:00:00,2025-01-18,21,3201.17
2025-01-18 22:00:00,2025-01-18,22,2486.35
2025-01-18 23:00:00,2025-01-18,23,2889.91
2025-01-19 00:00:00,2025-01-19,0,1896.75
2025-01-19 01:00:00,2025-01-19,1,1851.02
2025-01-19 02:00:00,2025-01-19,2,1586.64
2025-01-19 03:00:00,2025-01-19,3,1796.09
2025-01-19 04:00:00,2025-01-19,4,1871.98
2025-01-19 05:00:00,2025-01-19,5,1529.74
2025-01-19 06:00:00,2025-01-19,6,1745.78
2025-01-19 07:00:00,2025-01-19,7,1626.18
2025-01-19 08:00:00,2025-01-19,8,1901.62
2025-01-19 09:00:00,2025-01-19,9,2313.41
2025-01-19 10:00:00,2025-01-19,10,2477.53
2025-01-19 11:00:00,2025-01-19,11,2136.66
2025-01-19 12:00:00,2025-01-19,12,2424.19
2025-01-19 13:00:00,2025-01-19,13,2319.71
2025-01-19 14:00:00,2025-01-19,14,3056.05
2025-01-19 15:00:00,2025-01-19,15,2328.82
2025-01-19 16:00:00,2025-01-19,16,2924.04
2025-01-19 17:00:00,2025-01-19,17,3544.69
2025-01-19 18:00:00,2025-01-19,18,3138.43
2025-01-19 19:00:00,2025-01-19,19,3331.65
2025-01-19 20:00:00,2025-01-19,20,3237.38
2025-01-19 21:00:00,2025-01-19,21,2640.38
2025-01-19 22:00:00,2025-01-19,22,2727.7
2025-01-19 23:00:00,2025-01-19,23,2660.16
2025-01-20 00:00:00,2025-01-20,0,2257.83
2025-01-20 01:00:00,2025-01-20,1,1869.87
2025-01-20 02:00:00,2025-01-20,2,1999.39
2025-01-20 03:00:00,2025-01-20,3,1968.41
2025-01-20 04:00:00,2025-01-20,4,2054.85
2025-01-20 05:00:00,2025-01-20,5,2078.36
2025-01-20 06:00:00,2025-01-20,6,2195.58
2025-01-20 07:00:00,2025-01-20,7,2122.42
2025-01-20 08:00:00,2025-01-20,8,2238.86
2025-01-20 09:00:00,2025-01-20,9,2189.74
2025-01-20 10:00:00,2025-01-20,10,2252.22
2025-01-20 11:00:00,2025-01-20,11,2731.78
2025-01-20 12:00:00,2025-01-20,12,2433.61
2025-01-20 13:00:00,2025-01-20,13,2515.65
2025-01-20 14:00:00,2025-01-20,14,2250.24
2025-01-20 15:00:00,2025-01-20,15,3115.72
2025-01-20 16:00:00,2025-01-20,16,2954.23
2025-01-20 17:00:00,2025-01-20,17,3238.15
2025-01-20 18:00:00,2025-01-20,18,2937.81
2025-01-20 19:00:00,2025-01-20,19,3747.89
2025-01-20 20:00:00,2025-01-20,20,3434.53
2025-01-20 21:00:00,2025-01-20,21,3444.1
2025-01-20 22:00:00,2025-01-20,22,3006.41
2025-01-20 23:00:00,2025-01-20,23,2347.26
2025-01-21 00:00:00,2025-01-21,0,2090.4
2025-01-21 01:00:00,2025-01-21,1,2181.91
2025-01-21 02:00:00,2025-01-21,2,2001.31
2025-01-21 03:00:00,2025-01-21,3,1640.83
2025-01-21 04:00:00,2025-01-21,4,2076.65
2025-01-21 05:00:00,2025-01-21,5,1704.77
2025-01-21 06:00:00,2025-01-21,6,2087.28
2025-01-21 07:00:00,2025-01-21,7,2031.1
2025-01-21 08:00:00,2025-01-21,8,2135.72
2025-01-21 09:00:00,2025-01-21,9,1953.64
2025-01-21 10:00:00,2025-01-21,10,2093.23
2025-01-21 11:00:00,2025-01-21,11,2425.27
2025-01-21 12:00:00,2025-01-21,12,2633.98
2025-01-21 13:00:00,2025-01-21,13,2339.7
2025-01-21 14:00:00,2025-01-21,14,2605.68
2025-01-21 15:00:00,2025-01-21,15,2607.48
2025-01-21 16:00:00,2025-01-21,16,3196.7
2025-01-21 17:00:00,2025-01-21,17,3041.53
2025-01-21 18:00:00,2025-01-21,18,3825.19
2025-01-21 19:00:00,2025-01-21,19,3329.39
2025-01-21 20:00:00,2025-01-21,20,3398.0
2025-01-21 21:00:00,2025-01-21,21,2898.43
2025-01-21 22:00:00,2025-01-21,22,2756.55
2025-01-21 23:00:00,2025-01-21,23,2991.41
2025-01-22 00:00:00,2025-01-22,0,2016.38
2025-01-22 01:00:00,2025-01-22,1,2066.15
2025-01-22 02:00:00,2025-01-22,2,2162.71
2025-01-22 03:00:00,2025-01-22,3,2192.64
2025-01-22 04:00:00,2025-01-22,4,1845.43
2025-01-22 05:00:00,2025-01-22,5,1947.59
2025-01-22 06:00:00,2025-01-22,6,2140.37
2025-01-22 07:00:00,2025-01-22,7,2065.94
2025-01-22 08:00:00,2025-01-22,8,2154.03
2025-01-22 09:00:00,2025-01-22,9,1954.23
2025-01-22 10:00:00,2025-01-22,10,2155.66
2025-01-22 11:00:00,2025-01-22,11,2425.95
